campaign_id,campaign_name,Campaign_Type,Company,Role,Location,City_Size,platform,Is_Facebook,Is_LinkedIn,Is_Snapchat,Is_TikTok,total_impressions,total_clicks,total_spend,campaign_days,ctr_percent,CTR_Category,cpc_sek,CPC_Category,Daily_Spend,Clicks_Per_Day,Cost_Efficiency
120204694775950026,Carglass - Bilglastekniker till Carglass® Varberg - Varberg - Boost Auto - Position ID: (50388) - AGNES,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,64738,914,3560.0,15,1.4118446661929624,Low,3.894967177242888,Low,237.33333333333334,60.93333333333333,25.674157303370787
23858835595920025,Carglass - Bilglastekniker till Carglass® Göteborg - Göteborg - Boost Auto - Position ID: (47347) - MOA,Recruitment,Carglass,Tekniker,Göteborg,Stor stad,facebook,1,0,0,0,83494,1046,3560.0,15,1.2527846312309865,Low,3.4034416826003824,Low,237.33333333333334,69.73333333333333,29.382022471910112
120202039644580026,Carglass - Winback-säljare till Carglass® - Stockholm - Boost Auto - Position ID: (49306) - AGNES,Recruitment,Carglass,Säljare,Stockholm,Stor stad,facebook,1,0,0,0,36560,1041,3560.0,15,2.847374179431072,Medium,3.419788664745437,Low,237.33333333333334,69.4,29.241573033707862
120206850430960026,Carglass - Bilglastekniker till Carglass® Danderyd - Danderyd - Boost Auto - Position ID (51749) - AGNES,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,37577,367,3560.0,15,0.9766612555552598,Very Low,9.700272479564031,Medium,237.33333333333334,24.466666666666665,10.308988764044944
120207725006240026,Carglass - Bilglastekniker till Carglass® Stockholm - Stockholm - Boost Auto - Position ID (52301) - MOA,Recruitment,Carglass,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,60377,672,3560.0,15,1.1130066084767378,Low,5.297619047619048,Medium,237.33333333333334,44.8,18.876404494382022
23861385116650025,Carglass - Bilglastekniker till Carglass® Kalmar - Kalmar - Boost Auto - Position ID: (47765) - MOA,Recruitment,Carglass,Tekniker,Kalmar,Liten stad,facebook,1,0,0,0,78981,1113,3560.0,15,1.4091996809359213,Low,3.198562443845463,Low,237.33333333333334,74.2,31.264044943820224
120211356249430026,Carglass - Bilglastekniker till Carglass® Stockholm City - Stockholm - Boost Auto - Position ID (54681) - SIMON,Recruitment,Carglass,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,59450,801,3560.0,15,1.3473507148864592,Low,4.444444444444445,Low,237.33333333333334,53.4,22.5
23858706267170025,Carglass - Bilglastekniker till Carglass® norra Stockholm - Stockholm - Boost Auto - Position ID: (47250) - AGNES,Recruitment,Carglass,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,69193,1070,3560.0,15,1.5463992022314397,Low,3.3271028037383177,Low,237.33333333333334,71.33333333333333,30.0561797752809
120202182689190026,Carglass - Bilglastekniker till Carglass® Karlskrona - Karlskrona - Boost Auto - Position ID: (49511) - MOA,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,54424,686,3559.9907,15,1.2604733205938556,Low,5.18949081632653,Medium,237.33271333333332,45.733333333333334,19.26971326076779
120204531808210026,Carglass - Bilglastekniker till Carglass® Malmö - Malmö - Boost Auto - Position ID: (50232) - AGNES,Recruitment,Carglass,Tekniker,Malmö,Stor stad,facebook,1,0,0,0,72759,903,3559.99,15,1.2410835772894073,Low,3.9424031007751936,Low,237.33266666666665,60.2,25.36523978999941
120204476704160026,Carglass - Bilglastekniker till Carglass® Lund - Lund - Boost Auto - Position ID: (50187) - MOA,Recruitment,Carglass,Tekniker,Lund,Mellanstor stad,facebook,1,0,0,0,89472,1320,3559.99,15,1.4753218884120172,Low,2.6969621212121213,Low,237.33266666666665,88.0,37.0787558392018
120206855663650026,Carglass - Bilglastekniker till Carglass® Skärholmen - Stockholm - Boost Auto - Position ID (51756) - SIMON,Recruitment,Carglass,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,39002,380,3559.99,15,0.9743090097943696,Very Low,9.368394736842104,Medium,237.33266666666665,25.333333333333332,10.674187287042942
120211355952540026,Carglass - Bilglastekniker till Carglass® Vällingby - Vällingby - Boost Auto - Position ID (54680) - SIMON,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,62312,719,3559.99,15,1.1538708434972396,Low,4.951307371349096,Low,237.33266666666665,47.93333333333333,20.19668594574704
120209958320910026,Carglass - Bilglastekniker till Carglass® Norrköping - Norrköping - Boost Auto - Position ID (53460) - LINNEA,Recruitment,Carglass,Tekniker,Norrköping,Mellanstor stad,facebook,1,0,0,0,53796,728,3559.99,15,1.353260465462116,Low,4.890096153846153,Low,237.33266666666665,48.53333333333333,20.44949564465069
23858788771030025,Carglass - Bilglastekniker till Carglass® Lund - Lund - Boost Auto - Position ID: (47346) - MOA,Recruitment,Carglass,Tekniker,Lund,Mellanstor stad,facebook,1,0,0,0,82148,1324,3559.99,15,1.6117251789453182,Low,2.6888141993957704,Low,237.33266666666665,88.26666666666667,37.19111570538119
120201394592670026,Carglass - Bilglastekniker till Carglass® Malmö - Malmö - Boost Auto - Position ID: (47343) - AGNES,Recruitment,Carglass,Tekniker,Malmö,Stor stad,facebook,1,0,0,0,50994,800,3559.98,15,1.5688120171000508,Low,4.449975,Low,237.332,53.333333333333336,22.472036359754828
120204694937530026,Carglass - Bilglastekniker till Carglass® Skövde/Falköping - Skövde/Falköping - Boost Auto - Position ID: (50387) - SIMON,Recruitment,Carglass,Tekniker,Skövde,Liten stad,facebook,1,0,0,0,71114,877,3559.97,15,1.2332311499845319,Low,4.059258836944128,Low,237.33133333333333,58.46666666666667,24.63503905931792
120205814208970026,Carglass - Bilglastekniker till Carglass® Göteborg - Göteborg - Boost Auto - Position ID (51102) - MOA,Recruitment,Carglass,Tekniker,Göteborg,Stor stad,facebook,1,0,0,0,59037,1185,3559.97,15,2.0072158138116776,Medium,3.004194092827004,Low,237.33133333333333,79.0,33.28679736065192
120201489846260026,Carglass - Bilglastekniker till Carglass® Nacka - Nacka - Boost Auto - Position ID: (49001) - MOA,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,41057,652,3559.97,15,1.5880361448717637,Low,5.4600766871165645,Medium,237.33133333333333,43.46666666666667,18.3147610794473
120206481385840026,Carglass - Bilglastekniker till Carglass® Skarpnäck - Skarpnäck - Boost Auto - Position ID (51524) - MOA,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,42651,547,3559.96,15,1.2825021687650935,Low,6.508153564899451,Medium,237.33066666666667,36.46666666666667,15.365341183608805
23859349977560025,Carglass - Bilglastekniker till Carglass® Ystad - Ystad - Boost Auto - Position ID: (47576) - LINNEA,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,66529,946,3559.96,15,1.4219362984563122,Low,3.7631712473572936,Low,237.33066666666667,63.06666666666667,26.57333228463241
120203425961050026,Carglass - Bilglastekniker till Carglass® Umeå - Umeå - Boost Auto - Position ID: (49880) - AGNES,Recruitment,Carglass,Tekniker,Umeå,Mellanstor stad,facebook,1,0,0,0,60814,684,3559.96,15,1.1247410135823988,Low,5.204619883040936,Medium,237.33066666666667,45.6,19.213699030326183
120211660450850026,Carglass - Bilglastekniker till Carglass® Stockholm Arninge - Stockholm - Boost Auto - Position ID (54971) - LINNEA,Recruitment,Carglass,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,54719,769,3559.96,13,1.4053619400939343,Low,4.629336801040312,Low,273.8430769230769,59.15384615384615,21.6013663074866
120202106716490026,Carglass - Distriktschef på Carglass® - Växjö - Boost Auto - Position ID: (49395) - LINNEA,Recruitment,Carglass,Chef,Växjö,Liten stad,facebook,1,0,0,0,48242,942,3559.9559,15,1.952655362547158,Low,3.7791463906581746,Low,237.33039333333332,62.8,26.461001946681417
120206432514480026,Carglass - Bilglastekniker till Carglass® Kungsängen - Kungsängen - Boost Auto - Position ID (51492) - AGNES,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,52413,580,3559.95,15,1.106595691908496,Low,6.137844827586206,Medium,237.32999999999998,38.666666666666664,16.292363656792933
120210047836170026,Carglass - Bilglastekniker till Carglass® Lund - Lund - Boost Auto - Position ID (53522) - AGNES,Recruitment,Carglass,Tekniker,Lund,Mellanstor stad,facebook,1,0,0,0,58822,1024,3559.93,15,1.740845261976811,Low,3.476494140625,Low,237.32866666666666,68.26666666666667,28.764610540094893
120210109824000026,Carglass - Bilglastekniker till Carglass® Strängnäs - Strängnäs - Boost Auto - Position ID (53605) - MOA,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,61639,831,3559.92,15,1.348172423303428,Low,4.283898916967509,Low,237.328,55.4,23.34322119598193
120212314916080026,Carglass - Bilglastekniker till Carglass® Lerum - Lerum - Boost Auto - Position ID (55610) - SIMON,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,49170,1027,3559.88,15,2.0886719544437664,Medium,3.466290165530672,Low,237.32533333333333,68.46666666666667,28.849287054619815
120202190424650026,"Carglass - Bilglastekniker/Verkstadsansvarig till Carglass® i Solna, Bromma & Vällingby - Solna, Sverige - Boost Auto - Position ID: (49524) - LINNEA",Recruitment,Carglass,Tekniker,Solna,Liten stad,facebook,1,0,0,0,35418,440,3559.8434,15,1.2423061720029365,Low,8.090553181818182,Medium,237.32289333333335,29.333333333333332,12.360094267068039
120204635404360026,Carglass - Bilglastekniker till Carglass® Jönköping - Jönköping - Boost Auto - Position ID: (50330) - LINNEA,Recruitment,Carglass,Tekniker,Jönköping,Mellanstor stad,facebook,1,0,0,0,72031,1055,3559.84,15,1.4646471658036124,Low,3.374255924170616,Low,237.32266666666666,70.33333333333333,29.636163423075196
120212309809730026,Carglass - Bilglastekniker till Carglass® Göteborg - Göteborg - Boost Auto - Position ID (55609) - LINNEA,Recruitment,Carglass,Tekniker,Göteborg,Stor stad,facebook,1,0,0,0,50723,954,3559.77,15,1.880803580229876,Low,3.7314150943396225,Low,237.318,63.6,26.799484236341115
120202499672440026,Carglass - Bilglastekniker till Carglass® Linköping - Linköping - Boost Auto - Position ID: (49590) - SIMON,Recruitment,Carglass,Tekniker,Linköping,Mellanstor stad,facebook,1,0,0,0,51940,869,3559.621,15,1.6730843280708507,Low,4.09622669735328,Low,237.30806666666666,57.93333333333333,24.412711353259237
120214599686020592,Linneahusen - Koordinator - Malmö - Boost - Position ID: (55320) - LINNEA,Recruitment,Linneahusen,Koordinator,Malmö,Stor stad,facebook,1,0,0,0,68162,4837,3559.3242,15,7.096329333059476,Very High,0.7358536696299359,Very Low,237.28828000000001,322.46666666666664,135.89658396388842
120212087448290026,Carglass - Bilglastekniker till Carglass® - Uppsala - Boost Auto - Position ID: (55430) - LINNEA,Recruitment,Carglass,Tekniker,Uppsala,Mellanstor stad,facebook,1,0,0,0,61129,1277,3559.3,15,2.08902484908963,Medium,2.787235708692247,Low,237.2866666666667,85.13333333333334,35.87784114854044
120211356651920026,Carglass - Bilglastekniker till Carglass® Piteå - Piteå - Boost Auto - Position ID (54696) - SIMON,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,70783,1007,3559.17,15,1.4226579828489891,Low,3.534428997020854,Low,237.278,67.13333333333334,28.293113282029235
120202222181990026,Carglass - Bilglastekniker till Carglass® Skellefteå - Skellefteå - Boost Auto - Position ID: (49561) - AGNES,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,47129,522,3559.0331,14,1.1075982940440068,Low,6.8180710727969345,Medium,254.21665000000002,37.285714285714285,14.666904896164073
120211603778280026,Carglass - Bilglastekniker till Carglass® Malmö Frihamnen - Malmö - Boost Auto - Position ID (54897) - LINNEA,Recruitment,Carglass,Tekniker,Malmö,Stor stad,facebook,1,0,0,0,65495,1068,3558.87,15,1.630658828918238,Low,3.3322752808988763,Low,237.25799999999998,71.2,30.00952549545221
120212316274840026,Carglass - Bilglastekniker till Carglass® Kungsbacka - Kungsbacka - Boost Auto - Position ID (55611) - SIMON,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,50513,818,3558.8,15,1.6193851087838773,Low,4.350611246943765,Low,237.25333333333336,54.53333333333333,22.985275935708664
120212257861130026,Carglass - Bilglastekniker till Carglass® Norrköping - Norrköping - Boost Auto - Position ID (55563) - AGNES,Recruitment,Carglass,Tekniker,Norrköping,Mellanstor stad,facebook,1,0,0,0,55710,962,3557.66,15,1.7267994973972356,Low,3.698191268191268,Low,237.17733333333334,64.13333333333334,27.040245554662334
120211941107000026,Carglass - Bilglastekniker till Carglass® Falun - Falun - Boost Auto - Position ID: (55240) - AGNES,Recruitment,Carglass,Tekniker,Falun,Liten stad,facebook,1,0,0,0,73843,1470,3556.258,15,1.9907100199071,Low,2.419223129251701,Low,237.08386666666667,98.0,41.33558363875737
120210452339290026,Carglass - Bilglastekniker till Carglass® Haparanda - Haparanda - Boost Auto - Position ID (54044) - AGNES,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,56105,833,3539.4,15,1.48471615720524,Low,4.248979591836735,Low,235.96,55.53333333333333,23.535062439961575
23859767312660634,Upplands Väsby Kommun - Two-Step Advertising - Step 2/2 - Senior nätverkstekniker - Upplands Väsby - Position ID (663428) - MOA,Recruitment,Upplands Väsby Kommun,Tekniker,Unknown,Unknown,facebook,1,0,0,0,71033,1108,3510.0,31,1.559838384975997,Low,3.167870036101083,Low,113.2258064516129,35.74193548387097,31.566951566951566
120210946902930430,421 - Two-Step Advertising - Step 2/2 - Managementkonsult till 421 - Stockholm - Boost - Position ID (54812) - SIMON,Recruitment,421,Konsult,Stockholm,Stor stad,facebook,1,0,0,0,51136,1882,3501.417,28,3.6803817271589487,High,1.8604766206163657,Very Low,125.05060714285715,67.21428571428571,53.749667634560524
120211427174280778,Bilprovningen - Nyfikna gymnasieingenjörer se hit! - Växjö - Position ID: (53015) - EDVIN,Recruitment,Bilprovningen,Ingenjör,Växjö,Liten stad,facebook,1,0,0,0,110391,1974,3500.0,25,1.7881892545587956,Low,1.7730496453900708,Very Low,140.0,78.96,56.39999999999999
120207060230820721,Vianor - Platschef till Vianor i Falun - Falun - Boost Auto - Position ID: (52283) - SIMON,Recruitment,Vianor,Chef,Falun,Liten stad,facebook,1,0,0,0,67610,1208,3500.0,27,1.7867179411329683,Low,2.8973509933774833,Low,129.62962962962962,44.74074074074074,34.51428571428571
353589066,421 - Two-Step Advertising - Step 2/2 - Junior Managementkonsult till 421 - Stockholm - Boost - Position ID (56867) - SIMON,Recruitment,421,Konsult,Stockholm,Stor stad,linkedin,0,1,0,0,2599,30,3500.0,25,1.1542901115813775,Low,116.66666666666666,Very High,140.0,1.2,0.8571428571428572
326232724,421 - Two-Step Advertising - Step 2/2 - Managementkonsult till 421 - Stockholm - Boost - Position ID (54812) - SIMON,Recruitment,421,Konsult,Stockholm,Stor stad,linkedin,0,1,0,0,2328,32,3500.0,27,1.3745704467353952,Low,109.375,Very High,129.62962962962962,1.1851851851851851,0.9142857142857144
120217248823880503,Modigo - Two-Step Advertising - Step 2/2 - Specialistläkare inom barn- och ungdomspsykiatri - Lund/Karlshamn - Position ID (59184) - AGNES [20402180684],Recruitment,Modigo,Specialist,Lund,Mellanstor stad,facebook,1,0,0,0,44064,855,3500.0,22,1.9403594771241832,Low,4.093567251461988,Low,159.0909090909091,38.86363636363637,24.428571428571427
120212750563720430,421 - Two-Step Advertising - Step 2/2 - Junior Managementkonsult till 421 - Stockholm - Boost - Position ID (56867) - SIMON,Recruitment,421,Konsult,Stockholm,Stor stad,facebook,1,0,0,0,50060,1941,3499.97,29,3.877347183379944,High,1.8031787738279237,Very Low,120.68862068965517,66.93103448275862,55.45761820815607
120207830160650721,"Vianor - Försäljningschef - Rosersberg, Stockholm - Vianor & Nokian Tyres Boost - Position ID: (52785) - LINNEA",Recruitment,Vianor,Chef,Stockholm,Stor stad,facebook,1,0,0,0,53243,1158,3479.97,13,2.17493379411378,Medium,3.0051554404145078,Low,267.69,89.07692307692308,33.276148932318385
120203176169400602,DEKRA QM - Specialist för Verkstadsprocesser DEKRA Quality Management! - Sverige - Boost Plus - Position ID: (49370) - MOA,Recruitment,DEKRA QM,Specialist,National,Nationell,facebook,1,0,0,0,87280,3854,3432.4142,14,4.415673693858845,High,0.8906108458744161,Very Low,245.17244285714287,275.2857142857143,112.28248618712742
23858598346380025,Carglass - Bilglastekniker till Carglass® Gävle - Gävle - Boost Auto - Position ID: (46917) - LINNEA,Recruitment,Carglass,Tekniker,Gävle,Liten stad,facebook,1,0,0,0,75588,941,3409.1,14,1.2449065989310473,Low,3.622848034006376,Low,243.50714285714284,67.21428571428571,27.60259305975184
120208778680160442,Väg & Miljö - Senior Naturvårdskonsult - Hybrid (HQ Karlstad) - Boost Plus - Position ID (53251) - LINNEA,Recruitment,Väg & Miljö,Konsult,Karlstad,Liten stad,facebook,1,0,0,0,58283,2227,3400.0,15,3.821011272583772,High,1.5267175572519085,Very Low,226.66666666666666,148.46666666666667,65.5
120213435067560592,P&E Fastigheter - Fastighetschef - Kalmar - Boost Plus - Position ID (54415) - LINNEA,Recruitment,P&E Fastigheter,Chef,Kalmar,Liten stad,facebook,1,0,0,0,95480,2897,3372.97,15,3.03414327607876,High,1.164297549188816,Very Low,224.86466666666666,193.13333333333333,85.88869749805067
120200543727480459,Stockholms Sjukhem - Vårdchef Geriatrik - Kungsholmen - Standard Boost - Position ID: (1369) - SIMON,Recruitment,Stockholms Sjukhem,Chef,Stockholm,Stor stad,facebook,1,0,0,0,62293,2513,3360.0,15,4.034161141701315,High,1.3370473537604457,Very Low,224.0,167.53333333333333,74.79166666666667
412608313,"Menigo - Business Controller, chef för controlling and analytics - Stockholm - Menigo Boost - Position ID: (63459) - ELVIRA [26307744008]",Recruitment,Menigo,Chef,Stockholm,Stor stad,linkedin,0,1,0,0,4385,177,3278.0,15,4.036488027366021,High,18.519774011299436,High,218.53333333333333,11.8,5.399633923123856
120228806921990190,Sekelskifte 1900 AB - Junior E-commerce Specialist - Stockholm - Facebook & Instagram Boost - Position ID: (63116) - LEAH [25536838995],Recruitment,Sekelskifte 1900 AB,Specialist,Stockholm,Stor stad,facebook,1,0,0,0,67988,1491,3276.85,14,2.1930340648349707,Medium,2.197753185781355,Low,234.06071428571428,106.5,45.50101469398965
120207282701560390,Kustbostäder - Kustbostäder söker Fastighetsreparatör med inriktning mot VVS - Oxelösund - Boost Plus - Position ID (51658) - MOA,Recruitment,Kustbostäder,,Unknown,Unknown,facebook,1,0,0,0,39006,692,3270.0,15,1.7740860380454289,Low,4.725433526011561,Low,218.0,46.13333333333333,21.162079510703364
e2ba442d-3a85-4ade-bdba-5c7a2a8bb2f8,Hurtigruta Carglass - Bilglasstekniker til vår avdeling Alnabru - Alnabru - Boost Auto - Position ID: (56840) - EDVIN,Recruitment,Hurtigruta Carglass,Tekniker,Unknown,Unknown,snapchat,0,0,1,0,19762,373,3200.0,20,1.887460783321526,Low,8.579088471849866,Medium,160.0,18.65,11.65625
120207160463660234,Syntema - Platschef - Linköping - Boost Plus Video - Position ID (51910) - LINNEA,Recruitment,Syntema,Chef,Linköping,Mellanstor stad,facebook,1,0,0,0,62526,1282,3199.98,22,2.05034705562486,Medium,2.496084243369735,Low,145.45363636363638,58.27272727272727,40.06275039218995
120201896891980731,Wincore - Senior datacenterkonsult - Kungsbacka - Boost Plus - Position ID (49390) - SIMON,Recruitment,Wincore,Konsult,Unknown,Unknown,facebook,1,0,0,0,34331,415,3179.8193,15,1.208820016894352,Low,7.6622151807228915,Medium,211.98795333333334,27.666666666666668,13.051056077306027
120222686591750390,"Vergenta - Vergenta söker managementkonsulter med säkerhetsskyddsbakgrund i Göteborg! - Göteborg, Sverige - Boost Plus - Position ID: (62075) - MOA [23112240251]",Recruitment,Vergenta,Konsult,Göteborg,Stor stad,facebook,1,0,0,0,51421,791,3167.97,22,1.538282024853659,Low,4.005018963337547,Low,143.99863636363636,35.95454545454545,24.968670789180454
120204721307640026,Carglass - Bilglastekniker till Carglass® Kista - Kista - Boost Auto - Position ID: (50453) - AGNES,Recruitment,Carglass,Tekniker,Kista,Liten stad,facebook,1,0,0,0,44734,508,3160.0,13,1.1356015558635488,Low,6.2204724409448815,Medium,243.07692307692307,39.07692307692308,16.075949367088608
120204887425850026,Carglass - Bilglastekniker till Carglass® Karlstad - Karlstad - Boost Auto - Position ID: (50553) - AGNES,Recruitment,Carglass,Tekniker,Karlstad,Liten stad,facebook,1,0,0,0,64047,1265,3160.0,15,1.9751120271050944,Low,2.4980237154150196,Low,210.66666666666666,84.33333333333333,40.03164556962025
120204723538750026,Carglass - Bilglastekniker till Carglass® Uddevalla - Uddevalla - Boost Auto - Position ID: (50460) - AGNES,Recruitment,Carglass,Tekniker,Unknown,Unknown,facebook,1,0,0,0,64939,1307,3160.0,15,2.0126580329232047,Medium,2.4177505738332057,Low,210.66666666666666,87.13333333333334,41.360759493670884
120209249220950592,PTS - Ingenjör inom spektrumförädling - Stockholm - Boost - Job ID: (470) - AGNES,Recruitment,PTS,Ingenjör,Stockholm,Stor stad,facebook,1,0,0,0,94096,1206,3158.0,15,1.2816697840503315,Low,2.618573797678275,Low,210.53333333333333,80.4,38.18872704243192
120208667484840592,PTS - Ingenjör - Stockholm - Boost - Job ID: (473) - AGNES,Recruitment,PTS,Ingenjör,Stockholm,Stor stad,facebook,1,0,0,0,95385,1429,3158.0,15,1.4981391204067724,Low,2.2099370188943315,Low,210.53333333333333,95.26666666666667,45.25015832805573
120211591535480592,PTS - Ingenjör inom spektrumförädling - Stockholm - Boost - Job ID: (498) - LINNEA,Recruitment,PTS,Ingenjör,Stockholm,Stor stad,facebook,1,0,0,0,87852,1309,3157.96,15,1.4900059190456676,Low,2.412498090145149,Low,210.53066666666666,87.26666666666667,41.450810016592996
120206699159670055,Office Network - IT- och telefonitekniker - Stockholm - Säljar Boost - Position ID (33216) - MOA,Recruitment,Office Network,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,46422,700,3149.96,29,1.5079057343500926,Low,4.499942857142857,Low,108.61931034482758,24.137931034482758,22.22250441275445
120219021177220055,Office Network - Säljare - Stockholm - Office Network Säljar Boost - Position ID: (59056) - SIMON [22212775436],Recruitment,Office Network,Säljare,Stockholm,Stor stad,facebook,1,0,0,0,48380,864,3149.48,20,1.7858619264158744,Low,3.6452314814814817,Low,157.474,43.2,27.4331000673127
23857883908130197,Karolinska - Anestesisjuksköterska till Barnanestesin - Solna - Boost Premium - Position ID: (46804) - MOA,Recruitment,Karolinska,Sjuksköterska,Solna,Liten stad,facebook,1,0,0,0,68264,2022,3132.69,26,2.962029766787765,Medium,1.5493026706231454,Very Low,120.48807692307693,77.76923076923077,64.54516725242523
120212085970510592,Vita Sales - Two-Step Advertising - Step 1/2 - Innesäljare - Uppsala - Position ID (4436465) - SIMON,Recruitment,Vita Sales,Säljare,Uppsala,Mellanstor stad,facebook,1,0,0,0,51255,858,3119.9,30,1.6739830260462392,Low,3.6362470862470864,Low,103.99666666666667,28.6,27.500881438507648
352103613,Uppsala kommun - Avdelningschef för nya avdelningen öppna och tidiga insatser - Uppsala - Boost Plus - Position ID (XXXXX) - LINNEA,Recruitment,Uppsala kommun,Chef,Uppsala,Mellanstor stad,linkedin,0,1,0,0,1531,20,3119.0,15,1.3063357282821684,Low,155.95,Very High,207.93333333333334,1.3333333333333333,0.6412311638345624
120213865872980676,Max Matthiessen - IT-Supporttekniker (Windows) - Stockholm - Boost Plus - Position ID: (56030) - SIMON,Recruitment,Max Matthiessen,Tekniker,Stockholm,Stor stad,facebook,1,0,0,0,65258,1677,3115.0,15,2.5697998712801495,Medium,1.857483601669648,Very Low,207.66666666666666,111.8,53.83627608346709
23862013274620316,SMP Svensk Maskinprovning AB - Certifieringsingenjör - Umeå - Boost Plus - Position ID: (48598) - MOA,Recruitment,SMP Svensk Maskinprovning AB,Ingenjör,Umeå,Mellanstor stad,facebook,1,0,0,0,46754,666,3079.98,19,1.4244770500919708,Low,4.624594594594594,Low,162.1042105263158,35.05263157894737,21.623517035824907
